A.L.E: Arcade Learning Environment (version 0.11.2+ecc1138)
[Powered by Stella]
Episode 1520/10000 - Total Reward: 180.00
Episode 1521/10000 - Total Reward: 210.00
Episode 1522/10000 - Total Reward: 110.00
Episode 1523/10000 - Total Reward: 630.00
Episode 1524/10000 - Total Reward: 425.00
Episode 1525/10000 - Total Reward: 90.00
Episode 1526/10000 - Total Reward: 100.00
Episode 1527/10000 - Total Reward: 400.00
Episode 1528/10000 - Total Reward: 180.00
Episode 1529/10000 - Total Reward: 195.00
Episode 1530/10000 - Total Reward: 320.00
Episode 1531/10000 - Total Reward: 170.00
Episode 1532/10000 - Total Reward: 260.00
Episode 1533/10000 - Total Reward: 190.00
Episode 1534/10000 - Total Reward: 135.00
Episode 1535/10000 - Total Reward: 25.00
Episode 1536/10000 - Total Reward: 180.00
Episode 1537/10000 - Total Reward: 215.00
Episode 1538/10000 - Total Reward: 145.00
Episode 1539/10000 - Total Reward: 135.00
Episode 1540/10000 - Total Reward: 505.00
Episode 1541/10000 - Total Reward: 120.00
Episode 1542/10000 - Total Reward: 145.00
Episode 1543/10000 - Total Reward: 455.00
Episode 1544/10000 - Total Reward: 155.00
Episode 1545/10000 - Total Reward: 165.00
Episode 1546/10000 - Total Reward: 375.00
Episode 1547/10000 - Total Reward: 170.00
Episode 1548/10000 - Total Reward: 420.00
Episode 1549/10000 - Total Reward: 340.00
Episode 1550/10000 - Total Reward: 160.00
Episode 1551/10000 - Total Reward: 255.00
Episode 1552/10000 - Total Reward: 185.00
Episode 1553/10000 - Total Reward: 200.00
Episode 1554/10000 - Total Reward: 170.00
Episode 1555/10000 - Total Reward: 40.00
Episode 1556/10000 - Total Reward: 335.00
Episode 1557/10000 - Total Reward: 140.00
Episode 1558/10000 - Total Reward: 75.00
Episode 1559/10000 - Total Reward: 370.00
Episode 1560/10000 - Total Reward: 75.00
Episode 1561/10000 - Total Reward: 455.00
Episode 1562/10000 - Total Reward: 105.00
Episode 1563/10000 - Total Reward: 130.00
Episode 1564/10000 - Total Reward: 50.00
Episode 1565/10000 - Total Reward: 105.00
Episode 1566/10000 - Total Reward: 220.00
Episode 1567/10000 - Total Reward: 55.00
Episode 1568/10000 - Total Reward: 80.00
Episode 1569/10000 - Total Reward: 145.00
Episode 1570/10000 - Total Reward: 260.00
Episode 1571/10000 - Total Reward: 510.00
Episode 1572/10000 - Total Reward: 110.00
Episode 1573/10000 - Total Reward: 40.00
Episode 1574/10000 - Total Reward: 180.00
Episode 1575/10000 - Total Reward: 245.00
Episode 1576/10000 - Total Reward: 125.00
Episode 1577/10000 - Total Reward: 125.00
Episode 1578/10000 - Total Reward: 235.00
Episode 1579/10000 - Total Reward: 95.00
Episode 1580/10000 - Total Reward: 185.00
Episode 1581/10000 - Total Reward: 215.00
Episode 1582/10000 - Total Reward: 225.00
Episode 1583/10000 - Total Reward: 225.00
Episode 1584/10000 - Total Reward: 135.00
Episode 1585/10000 - Total Reward: 140.00
Episode 1586/10000 - Total Reward: 290.00
Episode 1587/10000 - Total Reward: 20.00
Episode 1588/10000 - Total Reward: 350.00
Episode 1589/10000 - Total Reward: 310.00
Episode 1590/10000 - Total Reward: 260.00
Episode 1591/10000 - Total Reward: 220.00
Episode 1592/10000 - Total Reward: 490.00
Episode 1593/10000 - Total Reward: 55.00
Episode 1594/10000 - Total Reward: 465.00
Episode 1595/10000 - Total Reward: 255.00
Episode 1596/10000 - Total Reward: 105.00
Episode 1597/10000 - Total Reward: 225.00
Episode 1598/10000 - Total Reward: 205.00
Episode 1599/10000 - Total Reward: 55.00
Episode 1600/10000 - Total Reward: 95.00
Episode 1601/10000 - Total Reward: 155.00
Episode 1602/10000 - Total Reward: 455.00
Episode 1603/10000 - Total Reward: 185.00
Episode 1604/10000 - Total Reward: 255.00
Episode 1605/10000 - Total Reward: 105.00
Episode 1606/10000 - Total Reward: 420.00
Episode 1607/10000 - Total Reward: 315.00
Episode 1608/10000 - Total Reward: 180.00
Episode 1609/10000 - Total Reward: 115.00
Episode 1610/10000 - Total Reward: 205.00
Episode 1611/10000 - Total Reward: 180.00
Episode 1612/10000 - Total Reward: 445.00
Episode 1613/10000 - Total Reward: 225.00
Episode 1614/10000 - Total Reward: 390.00
Episode 1615/10000 - Total Reward: 90.00
Episode 1616/10000 - Total Reward: 215.00
Episode 1617/10000 - Total Reward: 75.00
Episode 1618/10000 - Total Reward: 220.00
Episode 1619/10000 - Total Reward: 105.00
Episode 1620/10000 - Total Reward: 210.00
Episode 1621/10000 - Total Reward: 205.00
Episode 1622/10000 - Total Reward: 270.00
Episode 1623/10000 - Total Reward: 215.00
Episode 1624/10000 - Total Reward: 480.00
Episode 1625/10000 - Total Reward: 210.00
Episode 1626/10000 - Total Reward: 190.00
Episode 1627/10000 - Total Reward: 210.00
Episode 1628/10000 - Total Reward: 225.00
Episode 1629/10000 - Total Reward: 415.00
Episode 1630/10000 - Total Reward: 585.00
Episode 1631/10000 - Total Reward: 45.00
Episode 1632/10000 - Total Reward: 450.00
Episode 1633/10000 - Total Reward: 225.00
Episode 1634/10000 - Total Reward: 105.00
Episode 1635/10000 - Total Reward: 140.00
Episode 1636/10000 - Total Reward: 125.00
Episode 1637/10000 - Total Reward: 115.00
Episode 1638/10000 - Total Reward: 145.00
Episode 1639/10000 - Total Reward: 165.00
Episode 1640/10000 - Total Reward: 340.00
Episode 1641/10000 - Total Reward: 230.00
Episode 1642/10000 - Total Reward: 200.00
Episode 1643/10000 - Total Reward: 225.00
Episode 1644/10000 - Total Reward: 525.00
Episode 1645/10000 - Total Reward: 70.00
Episode 1646/10000 - Total Reward: 105.00
Episode 1647/10000 - Total Reward: 380.00
Episode 1648/10000 - Total Reward: 230.00
Episode 1649/10000 - Total Reward: 55.00
Episode 1650/10000 - Total Reward: 235.00
Episode 1651/10000 - Total Reward: 215.00
Episode 1652/10000 - Total Reward: 75.00
Episode 1653/10000 - Total Reward: 135.00
Episode 1654/10000 - Total Reward: 215.00
Episode 1655/10000 - Total Reward: 245.00
Episode 1656/10000 - Total Reward: 395.00
Episode 1657/10000 - Total Reward: 170.00
Episode 1658/10000 - Total Reward: 220.00
Episode 1659/10000 - Total Reward: 440.00
Episode 1660/10000 - Total Reward: 210.00
Episode 1661/10000 - Total Reward: 135.00
Episode 1662/10000 - Total Reward: 560.00
Episode 1663/10000 - Total Reward: 105.00
Episode 1664/10000 - Total Reward: 340.00
Episode 1665/10000 - Total Reward: 145.00
Episode 1666/10000 - Total Reward: 740.00
Episode 1667/10000 - Total Reward: 55.00
Episode 1668/10000 - Total Reward: 435.00
Episode 1669/10000 - Total Reward: 125.00
Episode 1670/10000 - Total Reward: 125.00
Episode 1671/10000 - Total Reward: 245.00
Episode 1672/10000 - Total Reward: 265.00
Episode 1673/10000 - Total Reward: 260.00
Episode 1674/10000 - Total Reward: 45.00
Episode 1675/10000 - Total Reward: 110.00
Episode 1676/10000 - Total Reward: 210.00
Episode 1677/10000 - Total Reward: 115.00
Episode 1678/10000 - Total Reward: 135.00
Episode 1679/10000 - Total Reward: 180.00
Episode 1680/10000 - Total Reward: 145.00
Episode 1681/10000 - Total Reward: 690.00
Episode 1682/10000 - Total Reward: 105.00
Episode 1683/10000 - Total Reward: 465.00
Episode 1684/10000 - Total Reward: 140.00
Episode 1685/10000 - Total Reward: 155.00
Episode 1686/10000 - Total Reward: 245.00
Episode 1687/10000 - Total Reward: 260.00
Episode 1688/10000 - Total Reward: 390.00
Episode 1689/10000 - Total Reward: 285.00
Episode 1690/10000 - Total Reward: 290.00
Episode 1691/10000 - Total Reward: 525.00
Episode 1692/10000 - Total Reward: 155.00
Episode 1693/10000 - Total Reward: 440.00
Episode 1694/10000 - Total Reward: 105.00
Episode 1695/10000 - Total Reward: 105.00
Episode 1696/10000 - Total Reward: 210.00
Episode 1697/10000 - Total Reward: 15.00
Episode 1698/10000 - Total Reward: 175.00
Episode 1699/10000 - Total Reward: 450.00
Episode 1700/10000 - Total Reward: 250.00
Episode 1701/10000 - Total Reward: 235.00
Episode 1702/10000 - Total Reward: 100.00
Episode 1703/10000 - Total Reward: 110.00
Episode 1704/10000 - Total Reward: 150.00
Episode 1705/10000 - Total Reward: 395.00
Episode 1706/10000 - Total Reward: 215.00
Episode 1707/10000 - Total Reward: 165.00
Episode 1708/10000 - Total Reward: 205.00
Episode 1709/10000 - Total Reward: 210.00
Episode 1710/10000 - Total Reward: 180.00
Episode 1711/10000 - Total Reward: 190.00
Episode 1712/10000 - Total Reward: 200.00
Episode 1713/10000 - Total Reward: 480.00
Episode 1714/10000 - Total Reward: 140.00
Episode 1715/10000 - Total Reward: 225.00
Episode 1716/10000 - Total Reward: 180.00
Episode 1717/10000 - Total Reward: 75.00
Episode 1718/10000 - Total Reward: 95.00
Episode 1719/10000 - Total Reward: 305.00
Episode 1720/10000 - Total Reward: 155.00
Episode 1721/10000 - Total Reward: 245.00
Episode 1722/10000 - Total Reward: 95.00
Episode 1723/10000 - Total Reward: 535.00
Episode 1724/10000 - Total Reward: 170.00
Episode 1725/10000 - Total Reward: 295.00
Episode 1726/10000 - Total Reward: 20.00
Episode 1727/10000 - Total Reward: 225.00
Episode 1728/10000 - Total Reward: 270.00
Episode 1729/10000 - Total Reward: 360.00
Episode 1730/10000 - Total Reward: 200.00
Episode 1731/10000 - Total Reward: 175.00
Episode 1732/10000 - Total Reward: 100.00
Episode 1733/10000 - Total Reward: 645.00
Episode 1734/10000 - Total Reward: 320.00
Episode 1735/10000 - Total Reward: 215.00
Episode 1736/10000 - Total Reward: 390.00
Episode 1737/10000 - Total Reward: 200.00
Episode 1738/10000 - Total Reward: 105.00
Episode 1739/10000 - Total Reward: 480.00
Episode 1740/10000 - Total Reward: 105.00
Episode 1741/10000 - Total Reward: 235.00
Episode 1742/10000 - Total Reward: 265.00
Episode 1743/10000 - Total Reward: 115.00
Episode 1744/10000 - Total Reward: 135.00
Episode 1745/10000 - Total Reward: 45.00
Episode 1746/10000 - Total Reward: 150.00
Episode 1747/10000 - Total Reward: 255.00
Episode 1748/10000 - Total Reward: 280.00
Episode 1749/10000 - Total Reward: 130.00
Episode 1750/10000 - Total Reward: 155.00
Episode 1751/10000 - Total Reward: 165.00
Episode 1752/10000 - Total Reward: 210.00
Episode 1753/10000 - Total Reward: 420.00
Episode 1754/10000 - Total Reward: 135.00
Episode 1755/10000 - Total Reward: 175.00
Episode 1756/10000 - Total Reward: 165.00
Episode 1757/10000 - Total Reward: 275.00
Episode 1758/10000 - Total Reward: 600.00
Episode 1759/10000 - Total Reward: 230.00
Episode 1760/10000 - Total Reward: 115.00
Episode 1761/10000 - Total Reward: 645.00
Episode 1762/10000 - Total Reward: 615.00
Episode 1763/10000 - Total Reward: 450.00
Episode 1764/10000 - Total Reward: 210.00
Episode 1765/10000 - Total Reward: 200.00
Episode 1766/10000 - Total Reward: 210.00
Episode 1767/10000 - Total Reward: 80.00
Episode 1768/10000 - Total Reward: 460.00
Episode 1769/10000 - Total Reward: 230.00
Episode 1770/10000 - Total Reward: 210.00
Episode 1771/10000 - Total Reward: 420.00
Episode 1772/10000 - Total Reward: 110.00
Episode 1773/10000 - Total Reward: 105.00
Episode 1774/10000 - Total Reward: 140.00
Episode 1775/10000 - Total Reward: 215.00
Episode 1776/10000 - Total Reward: 615.00
Episode 1777/10000 - Total Reward: 175.00
Episode 1778/10000 - Total Reward: 275.00
Episode 1779/10000 - Total Reward: 10.00
Episode 1780/10000 - Total Reward: 105.00
Episode 1781/10000 - Total Reward: 155.00
Episode 1782/10000 - Total Reward: 105.00
Episode 1783/10000 - Total Reward: 170.00
Episode 1784/10000 - Total Reward: 605.00
Episode 1785/10000 - Total Reward: 220.00
Episode 1786/10000 - Total Reward: 325.00
Episode 1787/10000 - Total Reward: 340.00
Episode 1788/10000 - Total Reward: 235.00
Episode 1789/10000 - Total Reward: 225.00
Episode 1790/10000 - Total Reward: 50.00
Episode 1791/10000 - Total Reward: 245.00
Episode 1792/10000 - Total Reward: 380.00
Episode 1793/10000 - Total Reward: 65.00
Episode 1794/10000 - Total Reward: 205.00
Episode 1795/10000 - Total Reward: 200.00
Episode 1796/10000 - Total Reward: 420.00
Episode 1797/10000 - Total Reward: 240.00
Episode 1798/10000 - Total Reward: 165.00
Episode 1799/10000 - Total Reward: 140.00
Episode 1800/10000 - Total Reward: 180.00
Episode 1801/10000 - Total Reward: 235.00
Episode 1802/10000 - Total Reward: 215.00
Episode 1803/10000 - Total Reward: 325.00
Episode 1804/10000 - Total Reward: 140.00
Episode 1805/10000 - Total Reward: 75.00
Episode 1806/10000 - Total Reward: 75.00
Episode 1807/10000 - Total Reward: 185.00
Episode 1808/10000 - Total Reward: 160.00
Episode 1809/10000 - Total Reward: 85.00
Episode 1810/10000 - Total Reward: 135.00
Episode 1811/10000 - Total Reward: 110.00
Episode 1812/10000 - Total Reward: 110.00
Episode 1813/10000 - Total Reward: 310.00
Episode 1814/10000 - Total Reward: 210.00
Episode 1815/10000 - Total Reward: 135.00
Episode 1816/10000 - Total Reward: 620.00
Episode 1817/10000 - Total Reward: 140.00
Episode 1818/10000 - Total Reward: 150.00
Episode 1819/10000 - Total Reward: 105.00
Episode 1820/10000 - Total Reward: 115.00
Episode 1821/10000 - Total Reward: 210.00
Episode 1822/10000 - Total Reward: 180.00
Episode 1823/10000 - Total Reward: 180.00
Episode 1824/10000 - Total Reward: 135.00
Episode 1825/10000 - Total Reward: 155.00
Episode 1826/10000 - Total Reward: 210.00
Episode 1827/10000 - Total Reward: 185.00
Episode 1828/10000 - Total Reward: 135.00
Episode 1829/10000 - Total Reward: 235.00
Episode 1830/10000 - Total Reward: 300.00
Episode 1831/10000 - Total Reward: 335.00
Episode 1832/10000 - Total Reward: 755.00
Episode 1833/10000 - Total Reward: 140.00
Episode 1834/10000 - Total Reward: 205.00
Episode 1835/10000 - Total Reward: 285.00
Episode 1836/10000 - Total Reward: 420.00
Episode 1837/10000 - Total Reward: 355.00
Episode 1838/10000 - Total Reward: 85.00
Episode 1839/10000 - Total Reward: 430.00
Episode 1840/10000 - Total Reward: 155.00
Episode 1841/10000 - Total Reward: 210.00
Episode 1842/10000 - Total Reward: 260.00
Episode 1843/10000 - Total Reward: 235.00
Episode 1844/10000 - Total Reward: 105.00
Episode 1845/10000 - Total Reward: 110.00
Episode 1846/10000 - Total Reward: 525.00
Episode 1847/10000 - Total Reward: 100.00
Episode 1848/10000 - Total Reward: 315.00
Episode 1849/10000 - Total Reward: 155.00
Episode 1850/10000 - Total Reward: 545.00
Episode 1851/10000 - Total Reward: 190.00
Episode 1852/10000 - Total Reward: 305.00
Episode 1853/10000 - Total Reward: 185.00
Episode 1854/10000 - Total Reward: 180.00
Episode 1855/10000 - Total Reward: 130.00
Episode 1856/10000 - Total Reward: 290.00
Episode 1857/10000 - Total Reward: 120.00
Episode 1858/10000 - Total Reward: 190.00
Episode 1859/10000 - Total Reward: 110.00
Episode 1860/10000 - Total Reward: 60.00
Episode 1861/10000 - Total Reward: 30.00
Episode 1862/10000 - Total Reward: 160.00
Episode 1863/10000 - Total Reward: 170.00
Episode 1864/10000 - Total Reward: 270.00
Episode 1865/10000 - Total Reward: 180.00
Episode 1866/10000 - Total Reward: 255.00
Episode 1867/10000 - Total Reward: 55.00
Episode 1868/10000 - Total Reward: 320.00
Episode 1869/10000 - Total Reward: 170.00
Episode 1870/10000 - Total Reward: 50.00
Episode 1871/10000 - Total Reward: 175.00
Episode 1872/10000 - Total Reward: 300.00
Episode 1873/10000 - Total Reward: 440.00
Episode 1874/10000 - Total Reward: 260.00
Episode 1875/10000 - Total Reward: 170.00
Episode 1876/10000 - Total Reward: 55.00
Episode 1877/10000 - Total Reward: 620.00
Episode 1878/10000 - Total Reward: 135.00
Episode 1879/10000 - Total Reward: 250.00
Episode 1880/10000 - Total Reward: 355.00
Episode 1881/10000 - Total Reward: 110.00
Episode 1882/10000 - Total Reward: 80.00
Episode 1883/10000 - Total Reward: 125.00
Episode 1884/10000 - Total Reward: 165.00
Episode 1885/10000 - Total Reward: 280.00
Episode 1886/10000 - Total Reward: 320.00
Episode 1887/10000 - Total Reward: 220.00
Episode 1888/10000 - Total Reward: 360.00
Episode 1889/10000 - Total Reward: 135.00
Episode 1890/10000 - Total Reward: 105.00
Episode 1891/10000 - Total Reward: 115.00
Episode 1892/10000 - Total Reward: 165.00
Episode 1893/10000 - Total Reward: 520.00
Episode 1894/10000 - Total Reward: 220.00
Episode 1895/10000 - Total Reward: 180.00
Episode 1896/10000 - Total Reward: 60.00
Episode 1897/10000 - Total Reward: 210.00
Episode 1898/10000 - Total Reward: 185.00
Episode 1899/10000 - Total Reward: 290.00
Episode 1900/10000 - Total Reward: 270.00
Episode 1901/10000 - Total Reward: 155.00
Episode 1902/10000 - Total Reward: 190.00
Episode 1903/10000 - Total Reward: 75.00
Episode 1904/10000 - Total Reward: 180.00
Episode 1905/10000 - Total Reward: 200.00
Episode 1906/10000 - Total Reward: 305.00
Episode 1907/10000 - Total Reward: 90.00
Episode 1908/10000 - Total Reward: 295.00
Episode 1909/10000 - Total Reward: 110.00
Episode 1910/10000 - Total Reward: 135.00
Episode 1911/10000 - Total Reward: 150.00
Episode 1912/10000 - Total Reward: 145.00
Episode 1913/10000 - Total Reward: 195.00
Episode 1914/10000 - Total Reward: 105.00
Episode 1915/10000 - Total Reward: 175.00
Episode 1916/10000 - Total Reward: 30.00
Episode 1917/10000 - Total Reward: 750.00
Episode 1918/10000 - Total Reward: 105.00
Episode 1919/10000 - Total Reward: 180.00
Episode 1920/10000 - Total Reward: 115.00
Episode 1921/10000 - Total Reward: 190.00
Episode 1922/10000 - Total Reward: 135.00
Episode 1923/10000 - Total Reward: 70.00
Episode 1924/10000 - Total Reward: 225.00
Episode 1925/10000 - Total Reward: 550.00
Episode 1926/10000 - Total Reward: 180.00
Episode 1927/10000 - Total Reward: 150.00
Episode 1928/10000 - Total Reward: 60.00
Episode 1929/10000 - Total Reward: 180.00
Episode 1930/10000 - Total Reward: 210.00
Episode 1931/10000 - Total Reward: 155.00
Episode 1932/10000 - Total Reward: 215.00
Episode 1933/10000 - Total Reward: 210.00
Episode 1934/10000 - Total Reward: 80.00
Episode 1935/10000 - Total Reward: 395.00
Episode 1936/10000 - Total Reward: 180.00
Episode 1937/10000 - Total Reward: 155.00
Episode 1938/10000 - Total Reward: 415.00
Episode 1939/10000 - Total Reward: 105.00
Episode 1940/10000 - Total Reward: 195.00
Episode 1941/10000 - Total Reward: 210.00
Episode 1942/10000 - Total Reward: 160.00
Episode 1943/10000 - Total Reward: 325.00
Episode 1944/10000 - Total Reward: 235.00
Episode 1945/10000 - Total Reward: 75.00
Episode 1946/10000 - Total Reward: 330.00
Episode 1947/10000 - Total Reward: 575.00
Episode 1948/10000 - Total Reward: 155.00
Episode 1949/10000 - Total Reward: 45.00
Episode 1950/10000 - Total Reward: 210.00
Episode 1951/10000 - Total Reward: 215.00
Episode 1952/10000 - Total Reward: 250.00
Episode 1953/10000 - Total Reward: 285.00
Episode 1954/10000 - Total Reward: 230.00
Episode 1955/10000 - Total Reward: 300.00
Episode 1956/10000 - Total Reward: 180.00
Episode 1957/10000 - Total Reward: 155.00
Episode 1958/10000 - Total Reward: 405.00
Episode 1959/10000 - Total Reward: 110.00
Episode 1960/10000 - Total Reward: 305.00
Episode 1961/10000 - Total Reward: 210.00
Episode 1962/10000 - Total Reward: 105.00
Episode 1963/10000 - Total Reward: 210.00
Episode 1964/10000 - Total Reward: 125.00
Episode 1965/10000 - Total Reward: 355.00
Episode 1966/10000 - Total Reward: 240.00
Episode 1967/10000 - Total Reward: 110.00
Episode 1968/10000 - Total Reward: 115.00
Episode 1969/10000 - Total Reward: 225.00
Episode 1970/10000 - Total Reward: 210.00
Episode 1971/10000 - Total Reward: 190.00
Episode 1972/10000 - Total Reward: 250.00
Episode 1973/10000 - Total Reward: 65.00
Episode 1974/10000 - Total Reward: 280.00
Episode 1975/10000 - Total Reward: 55.00
Episode 1976/10000 - Total Reward: 345.00
Episode 1977/10000 - Total Reward: 100.00
Episode 1978/10000 - Total Reward: 160.00
Episode 1979/10000 - Total Reward: 175.00
Episode 1980/10000 - Total Reward: 210.00
Episode 1981/10000 - Total Reward: 360.00
Episode 1982/10000 - Total Reward: 185.00
Episode 1983/10000 - Total Reward: 370.00
Episode 1984/10000 - Total Reward: 245.00
Episode 1985/10000 - Total Reward: 295.00
Episode 1986/10000 - Total Reward: 155.00
Episode 1987/10000 - Total Reward: 135.00
Episode 1988/10000 - Total Reward: 120.00
Episode 1989/10000 - Total Reward: 210.00
Episode 1990/10000 - Total Reward: 85.00
Episode 1991/10000 - Total Reward: 210.00
Episode 1992/10000 - Total Reward: 260.00
Episode 1993/10000 - Total Reward: 150.00
Episode 1994/10000 - Total Reward: 525.00
Episode 1995/10000 - Total Reward: 210.00
